,mvt,rbk_str
67,F1 B0 L2 ,oooywwoooyrywrwwrwbbbggggggrrrwyyrrrwowyoyyoygggbbbbbb
68,B0 L2 ,oooywwywwrryrrwrrwbggbggbggwyywyyrrrwooyooyoogggbbbbbb
69,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
70,F0 B0 D0 R0 B2 L2 D2 F2 U0 D0 ,rrgywgbgyorwgrwrroywgrgoobgboyyywrgbwbrwoywowobbobbyyg
71,B0 D0 R0 B2 L2 D2 F2 U0 D0 ,rrgywgwyrbrwgrwyroorybgwgogrgoyywrgbwbbwoowoyobbobbyyg
72,D0 R0 B2 L2 D2 F2 U0 D0 ,wwoywgwyrbrbgrgyrrorybgwgogrgoyywwwwgbbrooroyyooybbgbb
73,R0 B2 L2 D2 F2 U0 D0 ,wwoywgwyrbrbgrggogorybgwroywyrwygwwogbbroogbbyooybbyrr
74,B2 L2 D2 F2 U0 D0 ,wwyywwwyyggborrggborrbggroowyywyywwygbbroogbbroogbborr
75,L2 D2 F2 U0 D0 ,ywwywwwyygggorrgggorrbggroowyywyyywwbbbroobbbrrobbgoor
76,D2 F2 U0 D0 ,wwwwwwyyygggorrgggrrrgggoooyyyyyywwwbbboorbbbrrrbbbooo
77,F2 U0 D0 ,wwwwwwyyygggorrbbbrrrgggooowwwyyyyyybbboorgggrrrbbbooo
78,U0 D0 ,wwwwwwwwwgggrrrbbbooogggrrryyyyyyyyybbbooogggrrrbbbooo
79,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
80,F1 L2 R1 U0 F2 L2 U0 B1 F0 R1 ,rryrwbbwwrwgyrgbybyggogooboyrwgyboowywryowgrboygobgrbw
81,L2 R1 U0 F2 L2 U0 B1 F0 R1 ,rryrwbrybwwgrrgyybgooggbyoorwbgyboowywwyowgrboygobgrbw
82,R1 U0 F2 L2 U0 B1 F0 R1 ,rrygwboybwwgrrgyybwooggbgoorwbrybrowbrgwoywwyoyyobgrbg
83,U0 F2 L2 U0 B1 F0 R1 ,rrrgwooyoggbwrywrywoyggbgobrworybroobrgwoywwywyybbgbbg
84,F2 L2 U0 B1 F0 R1 ,ogrywroorwyywrywryggbggbgobrworybroowoywoywwybrgbbgbbg
85,L2 U0 B1 F0 R1 ,ogrywrowryyyyryyrybogbggbggroorybroowowwowwwwbrgbbgbbg
86,U0 B1 F0 R1 ,rgrrwrrwryyyyryyrygogggggggoooyybooowwwwowwowbrbbbbbbb
87,B1 F0 R1 ,rrrwwgrrrbrbyryyryyyyggggggoooyybooogogwowwowwwwbbbbbb
88,F0 R1 ,wwgwwgrrrbrryrryrryyyggggggoooyybyyboogoowoowwbbwbbwbb
89,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
90,B0 F1 U1 D1 F0 R1 D1 B0 L1 U2 ,oybgwowwygywgrbbwogbrbgrgoowgwyyryoyyyogorbrrrbbobwgwr
91,F1 U1 D1 F0 R1 D1 B0 L1 U2 ,wbogwowwygyygrobwygbrbgrgoowgwyyrygbbyoyororrgorwbbrwb
92,U1 D1 F0 R1 D1 B0 L1 U2 ,wbogwoggbwyygrowwyrrobgogbgorryyrygbbyyyoworwgorwbbrwb
93,D1 F0 R1 D1 B0 L1 U2 ,oobbwgwggrrogrowwybyybgogbgorryyrygbgoryoworwwyywbbrwb
94,F0 R1 D1 B0 L1 U2 ,oobbwgwggrrogrorwbbyybgowwyrrbrygoyygoryowgbgwyywbborw
95,R1 D1 B0 L1 U2 ,oobbwggwrwrogrogwbwbbwgyyoyrgrrygoyygoryorgbbwyywbborw
96,D1 B0 L1 U2 ,ooobwwgwwoobrrwwggwbbwggyorrgbryyoyygoryorgbbyyygbbrrw
97,B0 L1 U2 ,ooobwwgwwoobrrwrrwwbbwggwggbyygyyrrogoryoryoryyygbbgbb
98,L1 U2 ,bwwbwwgwwooorrrrrrwbbwggwggbyygyygyyoorooroorggybbybby
99,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
100,L0 B0 U2 L0 D0 U2 F2 R0 B2 D1 ,wogwwwryworyoryybobobbggbrgrgobywyggrgyooroywrbgrbwwyb
101,B0 U2 L0 D0 U2 F2 R0 B2 D1 ,bogwwwgyworyoryybowobwggrrgbgobywbggooryogwryrbyrbbwyr
102,U2 L0 D0 U2 F2 R0 B2 D1 ,yyowwwgyworgorgybbwobwggrrgbgobywoywgoroogbrywrrybbrby
103,L0 D0 U2 F2 R0 B2 D1 ,wygwwwoyygororgybbwrrwggrrgbgobywoyworgoogbrywobybbrby
104,D0 U2 F2 R0 B2 D1 ,yygbwwbyygororgybbwrrwggorgwgowywrywboororyggwooybbrbb
105,U2 F2 R0 B2 D1 ,yygbwwbyygororgorgwrrwggyggrwwyygwwoboororrbbwooybbybb
106,F2 R0 B2 D1 ,yybwwbgyybooorgorgwoowggyggrwwyygwwogorrorrbbwrrybbybb
107,R0 B2 D1 ,yybwwbwwrboorrgrrgggyggwoowyygyygwwogooroorbbwrrybbybb
108,B2 D1 ,yyywwwwwwrrbrroggoggggggoooyyyyyywwwgooroorbbrrrbbbbbb
109,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
110,F0 D0 L2 R2 D1 F2 R0 B0 L2 U0 ,rogrwwbrrwoorrorrwoybggwrbwyygwygbyobbygoyobgygybbwgow
111,D0 L2 R2 D1 F2 R0 B0 L2 U0 ,rogrwwgyyboorrorrwrgobgywwbrrwwygbyobbygoyobgygybbwgow
112,L2 R2 D1 F2 R0 B0 L2 U0 ,rogrwwgyyboorrowwbrgobgyobgbwryyrogwbbygoygowygybbwrrw
113,R2 D1 F2 R0 B0 L2 U0 ,bogywwoyyboorrowwbwgowgyybgrwrryrggwwogyogybbygobbbrrr
114,D1 F2 R0 B0 L2 U0 ,borywroywbwworroobwgrwgbybyrwgrywggywogyogybbggoybborr
115,F2 R0 B0 L2 U0 ,borywroywbwworrorrwgrwgboobgwywygrrgwogyogybyggoybbybb
116,R0 B0 L2 U0 ,borywrywgywwgrrgrrboobgwrgwwyowygrrgwooyooybbggoybbybb
117,B0 L2 U0 ,booywwywwggyrrwrrwboobggrggwyywyyrrgwooyooybbggorbbrbb
118,L2 U0 ,ywwywwywwgggrrrrrrboobggrggwyywyywyyoooooobbbrrgbbgbbo
119,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
120,R0 L1 D0 U1 F1 R1 B1 D0 R1 F0 ,wwwbwgbygrybwrbgrbyrywgrwyoroyrygroygwryogbbgoooobbogw
121,L1 D0 U1 F1 R1 B1 D0 R1 F0 ,wwybwrbyogwrrrybbbyrywggwyyrooryoroogwryogbbggoogbbwgw
122,D0 U1 F1 R1 B1 D0 R1 F0 ,ywywwrwyogwrrrybbbrryrggryywoobyoooorggwobgybgobgbbwgw
123,U1 F1 R1 B1 D0 R1 F0 ,ywywwrwyogwrrryryyrryrgggybobwoyoooorggwobwgwgobgbbbbb
124,F1 R1 B1 D0 R1 F0 ,yrowwyywwrryrryryyrggrgggybobwoyoooogobwobwgwgwrgbbbbb
125,R1 B1 D0 R1 F0 ,yrowwyrrrwrybryoyyggbggyrrgbbwoyoooogowwowwgygwrgbbbbb
126,B1 D0 R1 F0 ,yrbwwgrrgyyyrrywboggoggyrrrbbboyyooggowwowwgyowrobbwbb
127,D0 R1 F0 ,wwgwwgrrgyyyrrrwbbggoggyrrrbbboyyoyyoowoowggyrbbwbboow
128,R1 F0 ,wwgwwgrrgyyyrrrrrrggoggyggyoobyybyyboowoowoowrbbwbbwbb
129,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
130,D0 L2 B1 U2 D0 L2 R2 F0 D1 R1 ,gyyowyywowbrrrwogorbgygworwgbbgywwybwgboorrrygorobbygb
131,L2 B1 U2 D0 L2 R2 F0 D1 R1 ,gyyowyywowbrrrworwrbgygwrrywggyybbwbwgboorygbgorobbogo
132,B1 U2 D0 L2 R2 F0 D1 R1 ,wyyywybwowbrrrworwobgbgwrrygggoybywbbgyroobgwgorobyogr
133,U2 D0 L2 R2 F0 D1 R1 ,brbywybwowbwrryoryobgbgwrrygggoybwwrygywoobgwryrobggoo
134,D0 L2 R2 F0 D1 R1 ,owbywybrbygyrryoryryrbgwrrygggoybwwrwbwwoobgwobgobggoo
135,L2 R2 F0 D1 R1 ,owbywybrbygyrryrryryrbgwbgwwogwygrbgwbwwoogooobgobgory
136,R2 F0 D1 R1 ,wwbwwyrrbygyrryrryyyrggwggwoogyygbbgoogoowwbwobbobborr
137,F0 D1 R1 ,wwgwwgrrgyrryrrygyyyoggoggooobyyybbboogoowwbwwbbwbbrrr
138,D1 R1 ,wwgwwgwwgrrrrrrggyggyggyoooyyyyyybbboooooowbbwbbwbbrrr
139,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
140,D2 B0 U2 F1 D1 R0 U0 F1 D2 U1 ,bowbwwgwwooowryygoybbrggrybyorryyrgbrroroywgggbwbbwyog
141,B0 U2 F1 D1 R0 U0 F1 D2 U1 ,bowbwwgwwooowrywggybbrggyogbgryyrroyrroroyygogbwbbwryb
142,U2 F1 D1 R0 U0 F1 D2 U1 ,oygbwwgwwooywrowgrybbrggyogbgryyrrrywroooybgorbgybbbww
143,F1 D1 R0 U0 F1 D2 U1 ,wwgwwbgyowrowrowgrrbgrggyogbgryyrrryooyooybgoybbybbbww
144,D1 R0 U0 F1 D2 U1 ,wwgwwbwwwrrogrobgrgggbgorryyyoyyrrryoooooybggybbybbbww
145,R0 U0 F1 D2 U1 ,wwgwwbwwwrrogrobwwgggbgobgroryyyryyroooooyrryybbybbbgg
146,U0 F1 D2 U1 ,wwgwwowwrbgrwrrwooggybgrbgrorbyyyyyyoooooyrrywbbbbbggg
147,F1 D2 U1 ,wwwwwwrogwbbwrrwoobgrbgrbgrorbyyyyyyggyooyrryooobbbggg
148,D2 U1 ,wwwwwwwwwbbbrrrooorrrgggbbbyyyyyyyyygggooorrrooobbbggg
149,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
150,D0 R1 F1 U0 D0 B0 L2 F2 D1 R1 ,rgyrwbgowbygwroyooobrggrrwobbboywwwwyywboyggyorgybrbgr
151,R1 F1 U0 D0 B0 L2 F2 D1 R1 ,rgyrwbgowbygwrorwoobrggrggywobwybwwbyywboybgrorgybryoo
152,F1 U0 D0 B0 L2 F2 D1 R1 ,rgyrwygoogooyrwbwrobyggbggwworwyrwwyyywboybgrbrgbbrboo
153,U0 D0 B0 L2 F2 D1 R1 ,rgyrwygybrooorwwwrybwbggoggwyrwyrwwyyyoboobggbrgbbrboo
154,D0 B0 L2 F2 D1 R1 ,grrywgbyybrgorwwwrroobggoggwyrwyrwwyybwboobggyyobbrboo
155,B0 L2 F2 D1 R1 ,grrywgbyybrgorwoggroobggbggwwwwyyyrrybwboobooyyobbrwwr
156,L2 F2 D1 R1 ,gwgywgbyybrrorrogyroobggbggwwwwyyybbrbwroogoowbywbyrro
157,F2 D1 R1 ,wwgwwgyyybrrorrogyoooyggygggwwyyybbboogoorwbrwbbwbbrrr
158,D1 R1 ,wwgwwgwwgrrrrrrggyggyggyoooyyyyyybbboooooowbbwbbwbbrrr
159,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
160,D2 B1 R0 D0 L1 U0 B2 D0 R2 U2 ,wgggwbgwrborbrggooyryygwoyyygrbywrywgroyoobrbwwoobrbbw
161,B1 R0 D0 L1 U0 B2 D0 R2 U2 ,wgggwbgwrborbrgbrbyryygwbbwwyrwybrgygroyoogoowwoobroyy
162,R0 D0 L1 U0 B2 D0 R2 U2 ,gyggwbgwrbowbrgbrgyryygwbbwwyrwybbgrrrogooyooorywbywoo
163,D0 L1 U0 B2 D0 R2 U2 ,gyygwwgwwbbbrroggwyrrygbbbrwywwywbgorrogooyoorrybbygoo
164,L1 U0 B2 D0 R2 U2 ,gyygwwgwwbbbrrobbryrrygbyoobwwgyyowwrrogoogoorrybbyggw
165,U0 B2 D0 R2 U2 ,yyyywwywwbbbrrobbrbrrggbooowwwyyyywwoooroorggrrgbbgggg
166,B2 D0 R2 U2 ,yyywwywwyrrgrrobbrbbbggbooowwwyyyywwbrrroorggooobbgggg
167,D0 R2 U2 ,wwywwywwyrrrrrrbbbbbbggbooowwwyyyyyyrrrooogggggggbbooo
168,R2 U2 ,wwywwywwyrrrrrrooobbbggbgggyywyywyywrrrooooooggggbbbbb
169,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
170,R2 L2 D2 B2 L2 U1 D2 R1 B2 D0 ,oyyywwwgwggoorbyowbrowggrobywrbyybwgggrroroogbryybbrbw
171,L2 D2 B2 L2 U1 D2 R1 B2 D0 ,oyrywywggwoybrooggbrrwgyrobywybywbwwggrroroogbrygbbobw
172,D2 B2 L2 U1 D2 R1 B2 D0 ,yyrbwybggwoybrooggwrrbgyyobowyyywwwwgoororrggbrrgbwobb
173,B2 L2 U1 D2 R1 B2 D0 ,yyrbwybggwoybrorggwrrbgyobbwwwwyyywogoororoggbrrgbwyob
174,L2 U1 D2 R1 B2 D0 ,owybwybggwoobrrrggwrrbgyobbwwwwyyryygooooryggboywbgrrb
175,U1 D2 R1 B2 D0 ,wwywwyrggwoobrrrggbrrggyybbowwbyybyyggyroooogboowbbrrw
176,D2 R1 B2 D0 ,yygwwgwwrbrrbrrrggggyggyybbowwbyybyybooroooogwoowbbrrw
177,R1 B2 D0 ,yygwwgwwrbrrbrroogggyggyrrwyybyybwwobooroorggwoowbbybb
178,B2 D0 ,yyywwwwwwrrgrrobboggggggrrryyyyyywwwbooroorggooobbbbbb
179,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
180,L2 D0 R0 B2 F2 D2 B2 L1 D2 F1 ,rygowbowboryrrybgywbyygwooogwwbyrwybgggworroyrbwgbgrob
181,D0 R0 B2 F2 D2 B2 L1 D2 F1 ,gygbwbwwboryrrybgybbyggwwoorwwoyroybyorrowgggrbogbyrow
182,R0 B2 F2 D2 B2 L1 D2 F1 ,gygbwbwwboryrrywoobbyggwgggooryywbrwyorrowrowrbogbybgy
183,B2 F2 D2 B2 L1 D2 F1 ,gyybwwwwgwroorroyybbrggwggwoobyygbrryorrowrowbbobbyggy
184,F2 D2 B2 L1 D2 F1 ,rrbbwwwwgwrrorroyybbrggwggwoobyygyygyorrowoowyggybbobb
185,D2 B2 L1 D2 F1 ,rrbbwwboowrrwrrryywggwggrbbgwwyygyygyooroooowyggybbobb
186,B2 L1 D2 F1 ,rrbbwwboowrrwrroowwggwggobbgyygyywwgyoorooryyyggybbrbb
187,L1 D2 F1 ,gwwbwwboowrrwrrooywggwggobbgyygyybrrwoorooryybbrbbyggy
188,D2 F1 ,wwwwwwooowrrwrrooyggggggbbbyyyyyyrrrooyooywrrbbbbbbggg
189,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
190,D2 L0 B1 U2 D2 F2 U2 D2 F0 R1 ,yrogwggrrbrwwrwyyboyyyggwborobbyboowgywoooyrgbwrbbwrgg
191,L0 B1 U2 D2 F2 U2 D2 F0 R1 ,yrogwggrrbrwwrwyrgoyyyggrggwoobybborgywoooyybbwrbbwwbo
192,B1 U2 D2 F2 U2 D2 F0 R1 ,orowwgrrrbrwwrwyrgyyyggggggoooyybroryogyoybowbwbbbbwbw
193,U2 D2 F2 U2 D2 F0 R1 ,byywwgrrrbrowrryroyyyggggggoooyybgwwrogooyrowbbwwbbbbw
194,D2 F2 U2 D2 F0 R1 ,rrrgwwyybrogwrryrobbwggggggoooyybgwwbroooyrowyyywbbbbw
195,F2 U2 D2 F0 R1 ,rrrgwwyybrogwrrrowbbwgggbbwwwgbyyooobroooyyroyyywbbggg
196,U2 D2 F0 R1 ,rrrgwwgwwoogyrroowwbbgggwbbbyybyyooobrroowyrryyywbbggg
197,D2 F0 R1 ,wwgwwgrrrbrryrroowyyygggwbbbyybyyooooogoowyrrwbbwbbggg
198,F0 R1 ,wwgwwgrrrbrryrryrryyyggggggoooyybyyboogoowoowwbbwbbwbb
199,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
200,R1 B1 L2 D2 R2 B0 D0 U1 L1 B0 ,bryowyowogbbgrbwyyyryogyobgwwrwyrborrbboogoggrgwrbygww
201,B1 L2 D2 R2 B0 D0 U1 L1 B0 ,brgowrowrbbybryggwyryogyobowwywyybogrbboogoggrgwrbyrww
202,L2 D2 R2 B0 D0 U1 L1 B0 ,oorowrowrbbbbrrgggyryogyobowwywyywyybbbooggggwywgbwrrr
203,D2 R2 B0 D0 U1 L1 B0 ,worwwrwwrbbbbrrgggrrywgywboowyoyyoyyggggoobbbwyogborry
204,R2 B0 D0 U1 L1 B0 ,worwwrwwrbbbbrrbbbrrywgyrryyyoyyoywoggggoogggwyogbowbo
205,B0 D0 U1 L1 B0 ,woowwowwobbbrrbbbbrrwwggrrwyyryyrywrggggoogggyyoyboybo
206,D0 U1 L1 B0 ,bbbwwowwobbrrrwbbyrrwwggrrwyyryyrgggoggooowggyyybbyooo
207,U1 L1 B0 ,bbbwwowwobbrrrwrrwrrwwggwgggyygyygrroggooooooyyybbybby
208,L1 B0 ,boobwwbwwrrwrrwrrwoggwggwgggyygyygrryyyoooooobbrbbybby
209,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
210,F1 D1 L2 F2 U1 R0 L1 U0 D0 B2 ,rbogwwwggrryyrbroggyyogryyybbbyybogrwoogowwoogrbwbwwrb
211,D1 L2 F2 U1 R0 L1 U0 D0 B2 ,rbogwwryrbrybrbbogyryygygoyowoyybogrwoggogwowgrbwbwwrb
212,L2 F2 U1 R0 L1 U0 D0 B2 ,rbogwwryrbrybrbwrbyryygybogobrwygoyowoggoggoygrbwbwwow
213,F2 U1 R0 L1 U0 D0 B2 ,obowwwoyrbrybrbwrbwrywgybogrbrgygryoyoggoggowgrbwbywoy
214,U1 R0 L1 U0 D0 B2 ,obowwwrbrwrygrbgrbgobygwyrwryogygryoyowgobgobgrbwbywoy
215,R0 L1 U0 D0 B2 ,owrbwbowrgobgrbgrbyowygwyrwryogygryogrbgobgobwrywbywoy
216,L1 U0 D0 B2 ,owwbwwowwgggrrobbbyooyggyrorywgywrywgrbgobgobrrybbyroy
217,U0 D0 B2 ,ywwywwywwgggrrobbbroogggrroyywyywyywbbbroogggrrobbbroo
218,D0 B2 ,yyywwwwwwrrorrobbbggggggrroyywyywyywrooroogggbbbbbbroo
219,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
220,R1 B0 U2 R2 D2 L0 R2 B1 L0 U0 ,yogrwgrrgrrorroywwgbybgyowowbbwyorybrwwyoobggygbybgobw
221,B0 U2 R2 D2 L0 R2 B1 L0 U0 ,yoorwyrryoowrrwrrygbgbggowgwbywyyryorwwyoobggbgbobgbbw
222,U2 R2 D2 L0 R2 B1 L0 U0 ,wwyrwyrryooorryrrrgbgbggowgwbywyyrybowwoooyggbobbbgwgb
