,mvt,rbk_str
26,R2 U1 B1 L0 ,ggywwywwobrryrrbbbrrwygbygwbyrbyrooryggwoogoogoogbbyww
27,U1 B1 L0 ,ggrwwrwwrbbbrryrrbrryyggyggbyybyyoooyggwoogoowoobbbwww
28,B1 L0 ,rrrgwwgwwrryrryrrbyggyggyggbyybyyooowoowoogoobbbbbbwww
29,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
30,R2 D2 L0 R2 B2 D0 U0 B1 R1 L1 ,ggbwwbrbryyyrrwyywbogygyorgbgowyogbrwoywogwgwoorbbrbro
31,D2 L0 R2 B2 D0 U0 B1 R1 L1 ,ggowworbrwyywrryyybobygborobgbwybgbrwoywogwgwgorybrgro
32,L0 R2 B2 D0 U0 B1 R1 L1 ,ggowworbrwyywrrwgwbobygbgrorbgbywbgbwoywogyyygorybroro
33,R2 B2 D0 U0 B1 R1 L1 ,ogorworbrwyywrrwgwgobwgbrrobbgyywggbywwyooygygobybborr
34,B2 D0 U0 B1 R1 L1 ,oggrwwrbbwgwrrwyywgoowgyrrgbboyyoggrywwyooygyoobbbbbrr
35,D0 U0 B1 R1 L1 ,rggrwwrbbwgyrryyyygoowgyrrgbboyyoggowwwwoowgyrrbbbbboo
36,U0 B1 R1 L1 ,rggrwwrbbwgyrryrrggoowgywgygybgybooowwwwooboorrbbbbyyy
37,B1 R1 L1 ,rrrbwgbwgrrbrryrrgwgywgywgygybgybooogoowooboowwwbbbyyy
38,R1 L1 ,bwgbwgbwgrrrrrrrrrwgywgywgygybgybgybooooooooowbywbywby
39,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
40,R2 U0 B2 R0 L1 D2 U2 R2 L1 U0 ,ogyywbyyrgrogrorryoowygwybbgywwywwwbwggoorbbrbrgbbgroo
41,U0 B2 R0 L1 D2 U2 R2 L1 U0 ,ogwywwyybyrrorgorgoorygbybbgyywybwwrwggoorbbrbrgwbgwoo
42,B2 R0 L1 D2 U2 R2 L1 U0 ,yyoywgbwwbrgorgorgyrrygbybbgyywybwwrooroorbbrwggwbgwoo
43,R0 L1 D2 U2 R2 L1 U0 ,rwwywgbwwbrborooroyrrygbybbgyywyboyygorgorgbroowgbwggw
44,L1 D2 U2 R2 L1 U0 ,rwrywbbwboobrrroobyryygbybygygwygoyogorgorgbrwowgbwwgw
45,D2 U2 R2 L1 U0 ,ywrywbywboobrrroobgrywgbobywygwygwyorrroobgggwobgbywgr
46,U2 R2 L1 U0 ,ywrywbywboobrrrggggrywgbwgroywgywgywrrrooboobwobgbyoby
47,R2 L1 U0 ,bwybwyrwyrrrrrrgggwobwgbwgroywgywgywoobooboobgrygbyoby
48,L1 U0 ,bwwbwwrwwgggrrrrrrwoowggwggoyygyygyyoobooboobrrybbybby
49,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
50,B1 U0 R1 D0 F2 B2 U1 F0 R0 U2 ,ogoywogooggbrryrobrwyggwwrwoggbybrrrwbyboybrbywgobwyyw
51,U0 R1 D0 F2 B2 U1 F0 R0 U2 ,bbwywogooggorrgroorwyggwwrwoggbybbybrbyroyrrbgwwwbyyoy
52,R1 D0 F2 B2 U1 F0 R0 U2 ,gybowboowgwwrrgrooggoggwwrwoggbybbybrwyroyrrbrbywbyyoy
53,D0 F2 B2 U1 F0 R0 U2 ,gyyowwoorwgowrogrrggbggbwrwogobywbywrwyroyrrbbbybbygoy
54,F2 B2 U1 F0 R0 U2 ,gyyowwoorwgowrowrwggbggbrrbbboyygwworwyroygoybbybbygrr
55,B2 U1 F0 R0 U2 ,gyyowwobbygoyroyrwbrrbggbggrooyygwworwwrowgowbbybbygrr
56,U1 F0 R0 U2 ,owwowwobbyggyrryrrbrrbggbggrooyygyygwwwoowoowrrgybbybb
57,F0 R0 U2 ,wwbwwbooobrryrryrrwwwbggbggrooyygyygrrgoowoowyggybbybb
58,R0 U2 ,wwbwwbwwgorrorrorrbbwggwggwyybyygyygrrrooooooyggybbybb
59,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
60,R2 F1 D2 U1 R0 D2 L2 R2 U1 D2 ,yywwwwgowbbogrgbobwbrbgwoyrboybywgyygrrooyorwgrrrbgogy
61,F1 D2 U1 R0 D2 L2 R2 U1 D2 ,yyywwwgoybobgrgobbwbobgroygbowbywgywgrrooyorwrrrwbgrgy
62,D2 U1 R0 D2 L2 R2 U1 D2 ,yyywwwbgowoborgbbborgbgywborywbywgywgryoooorgrrrwbgrgy
63,U1 R0 D2 L2 R2 U1 D2 ,yyywwwbgowoborgorgorgbgyrgywygwybwyrgryooobbbrrrwbgwbo
64,R0 D2 L2 R2 U1 D2 ,ywoywgywborgorgorggrybgyrgywygwybwyrrrrooobbbwobwbgwbo
65,D2 L2 R2 U1 D2 ,ywyywyywyooorrrggggrgbgbrgrwywwywwywrrrooobbbbobgbgobo
66,L2 R2 U1 D2 ,ywyywyywyooorrrbbbgrgbgbobowywwywwywrrrooogggbobgbgrgr
67,R2 U1 D2 ,wwywwywwyooorrrbbbrrgggbbboyywyywyywgggooorrrboogbbrgg
68,U1 D2 ,wwwwwwwwwbbbrrrooorrrgggbbbyyyyyyyyygggooorrrooobbbggg
69,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
70,B0 R1 U2 D0 R2 B1 L0 D0 B2 R2 ,yygwwoworbyrwrwwrbobyygoyrogygwybboyobbgogwrrwbggbrogr
71,R1 U2 D0 R2 B1 L0 D0 B2 R2 ,rwbwwoworbyywrowrbobyygoyrogygwybogwgbbyogyrrogwgbbrrg
72,U2 D0 R2 B1 L0 D0 B2 R2 ,rwrwwgwooyobyrrbwwobbygoyrrgyywyoogogbbyogyrrwgwbbbgrg
73,D0 R2 B1 L0 D0 B2 R2 ,oowgwwrwrgbbyrrbwwwgwygoyrrgyywyoogoyobyogyrrobbbbbgrg
74,R2 B1 L0 D0 B2 R2 ,oowgwwrwrgbbyrryrrwgwygoyrrowggyyooyyobyoggrgobbbbbbww
75,B1 L0 D0 B2 R2 ,ooggwyrwyrryrrybbgwgbygbyroowwgywooryobyoggrgrbbobbwww
76,L0 D0 B2 R2 ,gyygwyrwyrrorrobbgwgbygbyroowwgywgyyooboogrrgbbwbbwrow
77,D0 B2 R2 ,wyywwywwyrrorrobbgggbggbrrowwwyywyyyroorooggbbbgbbgroo
78,B2 R2 ,wyywwywwyrrorrorroggbggbggbyywyywywwroorooroobbgbbgbbg
79,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
80,D1 L2 U2 R0 F0 D0 U2 L0 R0 F2 ,rrrwwbbybrrgrrbgywogwwggwrroywbyoooobgywooyobywyybbggg
81,L2 U2 R0 F0 D0 U2 L0 R0 F2 ,rrrwwbbybrrgrrbgggogwwgggywwooyyoobobgywoowrrywyybbyob
82,U2 R0 F0 D0 U2 L0 R0 F2 ,wrrywboybrrgrrbgggbgwbggyywroowyobborrwoowygbywgybwyoo
83,R0 F0 D0 U2 L0 R0 F2 ,byobwyrrwrrwrrbgggywgbggyywroowyobborrgoowygbbgwybwyoo
84,F0 D0 U2 L0 R0 F2 ,bygbwgrrwgrrgrrgbwywobgoyyoroywyybbbrrgoowygbwgwybwooo
85,D0 U2 L0 R0 F2 ,bygbwgbwgrrrrrrwbwybyygwooogggwyybbbrrroooygywgwybwooo
86,U2 L0 R0 F2 ,bygbwgbwgrrrrrroooybyygwygybwgbygbygrrroooooowgwybwwbw
87,L0 R0 F2 ,gwbgwbgybrrrrrrooowgwygwygybwgbygbygrrrooooooybyybwwbw
88,R0 F2 ,wwbwwbyybrrrrrroooggwggwggywwgyygyygoorooroorybbybbwbb
89,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
90,D2 L1 F1 B0 D2 R2 U0 F2 D0 U0 ,oorowygrrwbwwrwyyyrgbwgboggbooyyobrbwwyrorygwgbggbyrbo
91,L1 F1 B0 D2 R2 U0 F2 D0 U0 ,oorowygrrwbwwrwygwrgbwgbrbobrboyyoobwwyroryyygbggbyogg
92,F1 B0 D2 R2 U0 F2 D0 U0 ,rorwwyrrrwbwwrwygwbgbogbobogrbyyygobyrywoywrygbggboogo
93,B0 D2 R2 U0 F2 D0 U0 ,rorwwywwybbwrrwggwbboggbbooyyyyyygobyrrworwrrgbggboogo
94,D2 R2 U0 F2 D0 U0 ,wwwwwywwybbbrrogggbboggbbooyyyyyyywwrrroorrrrogggbboog
95,R2 U0 F2 D0 U0 ,wwwwwywwybbbrrorrrbboggboogwwyyyyyyyrrroorgggogggbbboo
96,U0 F2 D0 U0 ,wwywwywwyrrrorrbbbbbbgggooowwwyyyyyyrrroorggggggbbbooo
97,F2 D0 U0 ,wwwwwwyyygggorrbbbrrrgggooowwwyyyyyybbboorgggrrrbbbooo
98,D0 U0 ,wwwwwwwwwgggrrrbbbooogggrrryyyyyyyyybbbooogggrrrbbbooo
99,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
100,L2 B1 U1 D0 R2 L2 F2 B2 U1 L0 ,bogwwyoywrbyorwyoywrgogwbborwbyyggrbwrgrobogwryogbbrgy
101,B1 U1 D0 R2 L2 F2 B2 U1 L0 ,rogywygywrbyorwyoyyrgbgwobobwbwygorbwgoborgrwrybgborgw
102,U1 D0 R2 L2 F2 B2 U1 L0 ,gbwywygywrbroroyogyrgbgwobobwbwygywyogororbrwbowybgrgr
103,D0 R2 L2 F2 B2 U1 L0 ,wywbwygygyrgoroyogogobgwobobwbwygywybowrorbrwrbrybgrgr
104,R2 L2 F2 B2 U1 L0 ,wywbwygygyrgorooboogobgwbrwywbwywygbbowrorrgrrbrybgyog
105,L2 F2 B2 U1 L0 ,wybbwwgyboboorogryogybgybrrywwwyyyggbowrorrgrwbrwbgoog
106,F2 B2 U1 L0 ,yybwwwyyboboorogryggyggyrrrwwwbyygggrgrrorwobwbbwbbooo
107,B2 U1 L0 ,yybwwwwwwbborrorryrrryggyggbyybyygggrggroowoowbbwbbooo
108,U1 L0 ,gggwwwwwwbbwrrrrrrrrryggyggbyybyybyyyggooooooooobbwbbw
109,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
110,U1 R2 F2 U0 B2 D1 U0 R0 F2 B0 ,wggywybwgygwyrrrobrgowgbbbgooyrywbbrrowrorobyooggbyyww
111,R2 F2 U0 B2 D1 U0 R0 F2 B0 ,gyggwwwybrgoyrrrobrowwgbbbgooyrywbbroogrorobyygwgbyyww
112,F2 U0 B2 D1 U0 R0 F2 B0 ,gyygwwwyrborrryogrroywggbbyoogrywbbboogrorobyggwbbywww
113,U0 B2 D1 U0 R0 F2 B0 ,gyygwwgooyorrryggrybbggwyorrywrywbbbooororobbggwbbywww
114,B2 D1 U0 R0 F2 B0 ,gggowyowyggwrryggryorggwyorrywrywbbbybbrorobbooobbywww
115,D1 U0 R0 F2 B0 ,bbbowyowyggorrrggyyorggwyorrywrywgggrbbyorwbbwwwybbooo
116,U0 R0 F2 B0 ,bbbowyowyggorrroooyorggwggywwgyygrrgrbbyoryorwwwybbwbb
117,R0 F2 B0 ,oobwwbyybwwwrrroooggoggwggywwgyygrrgyoryoryorrbbybbwbb
118,F2 B0 ,ooowwwyyyorworworwgggggggggwwwyyyrrryoryoryorbbbbbbbbb
119,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
120,U2 D2 L0 U2 R2 D0 F0 B2 L1 R2 ,wygbwgrroywworygrwbbbogyboyrgryyggwbroyboworwobggbwory
121,D2 L0 U2 R2 D0 F0 B2 L1 R2 ,orrgwbgywroyorygrwobgogyboyrgryyggwbywwboworwbbbgbwory
122,L0 U2 R2 D0 F0 B2 L1 R2 ,orrgwbgywroyoryorwobgogyorybwggyyrgrywwbowgrwbbbgbwboy
123,U2 R2 D0 F0 B2 L1 R2 ,yrrwwbbywroyoryorwobgggygryowgoyyogrgbyrowwwwbbrgbgbob
124,R2 D0 F0 B2 L1 R2 ,wybbwwrrygbyoryorwbbrggygryowgoyyogrroyrowwwwobggbgbob
125,D0 F0 B2 L1 R2 ,wygbwyrrrwroyroybgbbbggggroowboywogyroyrowwwwybgybgrob
126,F0 B2 L1 R2 ,wygbwyrrrwroyrogrobbbgggwwwooogywywbroyrowrobybgybgybg
127,B2 L1 R2 ,wygbwybwyrrorrorrowgbwgbwgbgywgywywbrooroorooybgybgybg
128,L1 R2 ,bwybwybwyrrrrrrrrrwgbwgbwgbgywgywgywooooooooogbygbygby
129,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
130,R2 F1 U2 L2 B0 F0 R2 D2 U2 B2 ,ooyywwyyrwoowrryrrggbgggbbbwwrwyyorwworyooyrobbgbbbggg
131,F1 U2 L2 B0 F0 R2 D2 U2 B2 ,oorywyyywrryrrwoowgggggbbbbwwywyworrworyooyrobbggbbbgg
132,U2 L2 B0 F0 R2 D2 U2 B2 ,oorywyrroyrywrwwowgbbggbggbroowyworrwowyoyyrybbggbbbgg
133,L2 B0 F0 R2 D2 U2 B2 ,orrywyroowowwrwwowbbgggbggbroowyworryryyoyyrygbbgbbbgg
134,B0 F0 R2 D2 U2 B2 ,rrrwwyooowowwrwwowgbgbgbbgboooyywrrryryyoyyrygbggbgbgb
135,F0 R2 D2 U2 B2 ,wwwwwyoooworwrrworgbgbgbbgboooyywyyyrryroyrrybgggbbbgg
136,R2 D2 U2 B2 ,wwwwwyyyyoororroorbbgggbbbgwwwyywyyyrroroorrobgggbbbgg
137,D2 U2 B2 ,wwwwwwyyyroorroroobbbgggbbbwwwyyyyyyrroroorrogggbbbggg
138,U2 B2 ,wwwwwwyyyroorrorrobbbggggggyyyyyywwwrrorooroogggbbbbbb
139,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
140,R2 F0 U2 R0 L0 F1 D2 B2 R0 F2 ,brobwgwrwbyyorrbwgobrbgywgrroyyybwwyoobooyorgggywbwrgg
141,F0 U2 R0 L0 F1 D2 B2 R0 F2 ,brybwbwrygwbrroyybobrbgwwggrooyygwwwoobooyorgrgyybwrgg
142,U2 R0 L0 F1 D2 B2 R0 F2 ,brybwbgybwwbrroyybwboggbgwryrgyygwwwooroooororgyybwrgg
143,R0 L0 F1 D2 B2 R0 F2 ,bygbwbyrboorrroyybrgyggbgwryrgyygwwwwwboooorowboybwrgg
144,L0 F1 D2 B2 R0 F2 ,byybwbyrryroyroborrggggggwwyrryyywwwwwboooorobbobbwggg
145,F1 D2 B2 R0 F2 ,gyywwborryroyroborbggbggywwrrrgyygwwoowrowoobbbwbbyggy
146,D2 B2 R0 F2 ,gyywwbyybrrorrororggwggwbbywwbgyygwwoorrorooobbwbbyggy
147,B2 R0 F2 ,gyywwbyybrrorrooooggwggwggywwgyygbwwoorrorrorbbwbbybby
148,R0 F2 ,wwbwwbyybrrrrrroooggwggwggywwgyygyygoorooroorybbybbwbb
149,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
150,R1 L2 B0 U0 R1 F2 U2 D0 B2 U2 ,yrgywwrwwggrorrbgrwooogbobygyowyowrgrgbroybbywbbybgywo
151,L2 B0 U0 R1 F2 U2 D0 B2 U2 ,yryywyrwwrrrgrggobwogogwobwgyowybwryrgbroybbygbbobgowo
152,B0 U0 R1 F2 U2 D0 B2 U2 ,grywwywwwrrrgrggoboogggwbbwyyoyybrryybbyorbgrgboobooww
153,U0 R1 F2 U2 D0 B2 U2 ,rgbwwywwwrrygrrgoroogggwbbwyyoyybyybybbrorggroogwbbwoo
154,R1 F2 U2 D0 B2 U2 ,wwrwwgwybooggrrgorrryggwbbwyyoyybyyboogrorggrybbwbbwoo
155,F2 U2 D0 B2 U2 ,wwwwwwwyygrrorooggrrrgggbbbyyyyywyywoogrorggrbbbbbbooo
156,U2 D0 B2 U2 ,wwwwwwyyyrrrrrogggbbbgggrrryywyywyywoooroogggbbbbbbooo
157,D0 B2 U2 ,yyywwwwwwooorrogggbbbgggrrryywyywyywrrrroogggbbbbbbooo
158,B2 U2 ,yyywwwwwwooorrorrrbbbggggggyyyyyywwwrrrrooooobbbbbbggg
159,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
160,D1 L1 B0 U0 L1 R0 F1 B0 D2 L0 ,rrrbwooggrybrrbygobyyogwyoorgboyrogygrwyowgbbwywwbbgww
161,L1 B0 U0 L1 R0 F1 B0 D2 L0 ,rrrbwooggrybrrbgwwbyyogwygobrygygroogrwyowyoowywwbbgbb
162,B0 U0 L1 R0 F1 B0 D2 L0 ,brrowoyggrybrrbgwwbyyggwrgobrybygwoowworoogyywyowbbgbr
163,U0 L1 R0 F1 B0 D2 L0 ,bbwowoyggryorrogwwbyyggwrgobrybygwrgrworoobyygwwbbyrbo
164,L1 R0 F1 B0 D2 L0 ,yobgwbgowgwwrrogwwryoggwrgobrybygwrgbyyroobyyrwobbyrbo
165,R0 F1 B0 D2 L0 ,robgwbrowgwwrrogwwbyobgwwgooryyygorgyoyyoybrbrwgbbgrby
166,F1 B0 D2 L0 ,roogwwroogrgwrwwowbyybggwggorryyborryoyyoybrbwwgbbgbby
167,B0 D2 L0 ,roogwwgwwrrgrrwoowyggyggbbwyybyyborryooyoobrrwwgbbgbby
168,D2 L0 ,gwwgwwgwwrrrrrroooyggyggbbwyybyybyyboooooorrrbbwbbwygg
169,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
170,U0 D1 F2 L1 U2 B2 F1 D2 B0 R1 ,gwyowrbbryybrryggowwggggrrowwyoyyoygwgorowbbbrorbbbwoy
171,D1 F2 L1 U2 B2 F1 D2 B0 R1 ,bogbwwrryrorrryggoyybgggrrowwyoyyoygwwgrowbbbwgobbbwoy
172,F2 L1 U2 B2 F1 D2 B0 R1 ,bogbwwrryrorrrywoyyybgggggoyygwyywoowwgrowrrowgobbbbbb
173,L1 U2 B2 F1 D2 B0 R1 ,bogbwwgyyoorwrygoyogggggbyyyrrwyywoowwwrorrrrwgobbbbbb
174,U2 B2 F1 D2 B0 R1 ,ooggwwbyyoorwrygoyyggwggwyybrrbyyooowrrworwrrwggbbbbbb
175,B2 F1 D2 B0 R1 ,yybwwggoowrrwrygoywggwggwyybrrbyyooooorworwrryggbbbbbb
176,F1 D2 B0 R1 ,ooowwggoowrwwrwgoowggwggwyybrrbyybyyyoryorrrrbbbbbbggy
177,D2 B0 R1 ,ooowwgwwgrrwrrwbooggyggywwwrrrbyybyyyooyoorrgbbbbbbggy
178,B0 R1 ,ooowwgwwgrrwrrwrrgggyggyggyyybyybrrryooyooboobbbbbbwww
179,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
180,D0 B2 L1 D1 U2 L0 D0 F0 R1 D2 ,byowwgywybwwyrryyroboggborrwbgbyowoyrogrorgogbgwybwbgr
181,B2 L1 D1 U2 L0 D0 F0 R1 D2 ,byowwgywybwwyrrorroboggbgogwbwoybyogrogrorbgrbgwybwyyr
182,L1 D1 U2 L0 D0 F0 R1 D2 ,goywwgywybwbyrrorroboggbgogwbwoyboybrogrorwgrryywbywgb
183,D1 U2 L0 D0 F0 R1 D2 ,ooygwggwybwbyrrorrwboogboogbbwyybyybgrroogrrwryywbwwgg
184,U2 L0 D0 F0 R1 D2 ,ooygwggwybwbyrrwggwboogborrwbbbyybyygrroogoogryywbwrrw
185,L0 D0 F0 R1 D2 ,ywggwgyoogrryrrwggryyogborrwbbbyybyybwboogoogwbowbwrrw
186,D0 F0 R1 D2 ,wwgwwgooogrryrrwggyyyggbyrrrbboyyoyyooboowggbwbbwbbrrw
187,F0 R1 D2 ,wwgwwgooogrryrryrryyyggbggbooryybyybooboowrrwwbbwbbwgg
188,R1 D2 ,wwgwwgwwborrorrorrggyggybbyyygyybyyboooooorrrwbbwbbwgg
189,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
190,D0 B2 R2 L0 B0 F2 L2 R1 D1 U2 ,wobywbyyobrwwrbrgroowwggyrgbgywyowryrggooroborwgybbbyg
191,B2 R2 L0 B0 F2 L2 R1 D1 U2 ,wobywbyyobrwwrbyrgoowwggobowwbrygyoyrggoorbygrwgybbrgr
192,R2 L0 B0 F2 L2 R1 D1 U2 ,yoyywbyyobrbwroyrroowwggobowwbrygbowgggborwygrgrbbygwr
193,L0 B0 F2 L2 R1 D1 U2 ,yobywgyywrryorwbrboogwgbobrwwyrybboogggborwygogrgbywwr
194,B0 F2 L2 R1 D1 U2 ,robywgrywrryorwbrbyogygbybrowywybooowbgyoggrgogbgbrwww
195,F2 L2 R1 D1 U2 ,ywbywgrywrroorobroyogygbybrowywybwygbbgoogrrgwgowbgwrb
196,L2 R1 D1 U2 ,ywbywgywogrogrogrorbybgygoywyrwybwygbbbooorrrwgowbgwrb
197,R1 D1 U2 ,wwbwwgwwogrogrogrobbyggyooyyyryybyygrrrooobbbwggwbbwrr
198,D1 U2 ,wwwwwwwwwooorrrgggbbbgggoooyyyyyyyyyrrrooobbbgggbbbrrr
199,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
200,U2 D1 B2 U2 D1 F1 B1 R1 U2 D0 ,ooowwggbbyrgwrwwgoyrrrgbybggoroyyrbbbroyoybgrwwwgboyyw
201,D1 B2 U2 D1 F1 B1 R1 U2 D0 ,bbggwwooobrowrwwgowwwrgbybggoroyyrbbyrgyoybgryrrgboyyw
202,B2 U2 D1 F1 B1 R1 U2 D0 ,bbggwwooobrowrwyywwwwrgbwgoryboybgoryrgyoyybgyrrgbobgr
203,U2 D1 F1 B1 R1 U2 D0 ,roggwwooobrywryyyywwwrgbwgoryboybgbbwrgwoyobgrgbobgrry
204,D1 F1 B1 R1 U2 D0 ,ooowwggorwrgwryyyyrgbrgbwgoryboybgbbbrywoyobgwwwobgrry
205,F1 B1 R1 U2 D0 ,ooowwggorwrgwryrryrgbrgbyyybbbyybrogbrywoywgowwwobgobg
206,B1 R1 U2 D0 ,ooowwgwwrbrgbrybrybbyggyrryyyoyybrogbrrwoowggwwwobgobg
207,R1 U2 D0 ,wwbwwgwwrbrobrobrobbyggyrryyyoyybyygrrrooogggwggwbbwoo
208,U2 D0 ,wwwwwwwwwooorrrbbbbbbgggrrryyyyyyyyyrrroooggggggbbbooo
209,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
210,R0 F2 D1 R1 L2 F2 U0 D2 F1 U0 ,owyywowwyrgryrbbowrrbyggwbybyorybwbogrgwoobgrggywbogro
211,F2 D1 R1 L2 F2 U0 D2 F1 U0 ,owbywgwwybyrorgwbrrroygbwbobygrywwbggrgwoobgrygyoboyro
212,D1 R1 L2 F2 U0 D2 F1 U0 ,owbywggybryrorggbrobwbgyorrywwrywwbggrwwoobgbygyoboyro
213,R1 L2 F2 U0 D2 F1 U0 ,owbywggybryrorgyroobwbgygbrwwgwybyrwgrwwooorrygyobobgb
214,L2 F2 U0 D2 F1 U0 ,owbywogyyrgoyrrroyobbbgggbbwwwwyyyrrgrwwooorrwgybboggb
215,F2 U0 D2 F1 U0 ,wwbwwoyyyrgoyrrroybbboggybbowwyyygrrrrooowwrgwggbbbggo
216,U0 D2 F1 U0 ,wwbwwowwoggowrrooybbyggobbbyyyyyygrrrrrooywrrwggbbbggo
217,D2 F1 U0 ,wwwwwwoobwggwrrooyggoggobbbyyyyyygrrbbyooywrrrrrbbbggo
218,F1 U0 ,wwwwwwoobwggwrrwrrggoggoggorrgyyyyyybbyooyooyrrrbbbbbb
219,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
220,B2 F2 L2 D1 R2 F0 U0 B1 R0 D2 ,bwgowgyyoyrwwrwwgborbggbgwgrrroyorborbgyoyyyyogwobbwrb
221,F2 L2 D1 R2 F0 U0 B1 R0 D2 ,obrowgyyoyrywrywgrorbggbgwgrrroyogwbbbgwoywyybrwbbowgo
