,mvt,rbk_str
35,R0 B2 U2 L0 R2 ,wybywwywwoororrorrgbbyggyggbywbybgwbrrrroooooybgwbgwgy
36,B2 U2 L0 R2 ,wybywgywgooorrorrrgbwygbygbbywbywgwyrrrrooooowbgwbgbgy
37,U2 L0 R2 ,ywgywgywgooorrrrrrgbwygbygbbywbywbywrrrooooooygbgbwgbw
38,L0 R2 ,gwygwygwyrrrrrrrrrygbygbygbbywbywbywooooooooogbwgbwgbw
39,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
40,L1 B1 F0 U2 R0 F1 D1 L1 B1 F1 ,rgowwbyrbrwgwryooogwwbggwyyoggbygrobborboywrbwryrboyyg
41,B1 F0 U2 R0 F1 D1 L1 B1 F1 ,ggobwbwrbrwgwryoooowwbggryygggoygyobryboorbbwwryrbwyyr
42,F0 U2 R0 F1 D1 L1 B1 F1 ,borbwbwrbrwgwrgoooowwbggryygggoygoygyyboorbbwywrrbywry
43,U2 R0 F1 D1 L1 B1 F1 ,borbwbwrbwwgrrgboorboygwygwowroygoygyygoogbbgywrrbywry
44,R0 F1 D1 L1 B1 F1 ,brwbwbrobyygrrgbooywrygwygwowroygoygwwgoogbbgrborbywry
45,F1 D1 L1 B1 F1 ,brrbwwrowbryoryoggywryggyggowwoyroyrwwgoogbbgbbobbywry
46,D1 L1 B1 F1 ,brrbwwboowrywryoggrggwggyyygggoyroyrwwwooobbrbbobbywry
47,L1 B1 F1 ,brrbwwboowrywrywryrggwggogggrrgyygoowwwoooyyybbobbybbr
48,B1 F1 ,rrrwwwooowrywrywrygggggggggrrryyyooowoywoywoybbbbbbbbb
49,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
50,B0 L1 R1 D2 F1 B2 L0 D1 R1 F1 ,yggwwgrbowororbroybygggbwbgbwyoywowooryroywyrwrgrbybgb
51,L1 R1 D2 F1 B2 L0 D1 R1 F1 ,rbywwgrbowooorwroobygggbwbgbwyoyworwgrygoyyyrbrwgbrbyg
52,R1 D2 F1 B2 L0 D1 R1 F1 ,bbygwgwbowooorwroobygogbobggwyrywwrwyyrroyggybrrgbwbyr
53,D2 F1 B2 L0 D1 R1 F1 ,bbbgwgwbbowooroworbyyoggobogwgrybwrgyyrroyggywrrwbwyyr
54,F1 B2 L0 D1 R1 F1 ,bbbgwgwbbowooroggybyyoggyyrgrwbyrgwgyyrroyworwrrwbwobo
55,B2 L0 D1 R1 F1 ,bbbgwgoogwworroggyygrygyboyryrbyrgwgyybrobwowwrrwbwobo
56,L0 D1 R1 F1 ,gwggwgoogwwwrrrggyygrygyboyryrbyrbbbyybooboowobowbwrrw
57,D1 R1 F1 ,wwgwwgoogwwwrrrggyggrggyooyyyryyrbbbooyooywbbobbwbbrrr
58,R1 F1 ,wwgwwgoogwwwrrrrrrggrggyggyrrbyybyybooyooyooyobbwbbwbb
59,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
60,D0 L0 B1 R1 D2 U2 F2 L2 U0 D1 ,rbggwbrwoboobrwrgbyrwygwgryobbyyoroygrggogbrwyywobwoyw
61,L0 B1 R1 D2 U2 F2 L2 U0 D1 ,rbggwbrwoboobrwgryyrwygwbrwryooybyobgrggogoywyywobwrgb
62,B1 R1 D2 U2 F2 L2 U0 D1 ,bbgwwbwwoboobrwgryrrwggwrrwyyoyybboboggyorwggyyyoborgr
63,R1 D2 U2 F2 L2 U0 D1 ,wyowwbwwobobbrbgrgrrwggwrrwyyoyybywobggoorbggyorybgyor
64,D2 U2 F2 L2 U0 D1 ,wyywwywwybbgorrbbgrroggbrroyywyywywwbggoorbggoorbbgoor
65,U2 F2 L2 U0 D1 ,wyywwywwybbgorrbggrroggboorwwywyywyybggoorbbgoorbbgrro
66,F2 L2 U0 D1 ,ywwywwyywbggorrbggoorggboorwwywyywyybbgoorbbgrrobbgrro
67,L2 U0 D1 ,ywwywwywwgggrrrgggroobggroowyywyywyybbbooobbbrrobbgrro
68,U0 D1 ,wwwwwwwwwgggrrrgggooogggoooyyyyyyyyybbbooobbbrrrbbbrrr
69,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
70,R1 B1 F1 D1 L0 B0 D0 R0 U2 F0 ,rrbgwbggrgwoyrrrygoowyggywybobrybrroywwooobyowggbbbyww
71,B1 F1 D1 L0 B0 D0 R0 U2 F0 ,rrygwbggworgwrygyroobygbywrbowrygrryywwooobyooggbbbbww
72,F1 D1 L0 B0 D0 R0 U2 F0 ,boygwbggworrwrrgyyoobygbywrbowrygrygrwwrooyyogbwgbwobb
73,D1 L0 B0 D0 R0 U2 F0 ,boygwbowgwrrorrbyybbrogwoyywoorygrygrwwrogyyggbwgbwobb
74,L0 B0 D0 R0 U2 F0 ,boygwbowgwrrorrobbbbrogwbyyoggoyywrrrwwrogoyygbwgbwyyg
75,B0 D0 R0 U2 F0 ,goywwbwwgwrrorrobbbbrggwoyybggoyybrrorryowygwgbwgboyyo
76,D0 R0 U2 F0 ,rrbwwbwwgwrrorrobbbbrggwoyybggoyyoyyyrroowggwyggybboow
77,R0 U2 F0 ,rrbwwbwwgwrrorroyybbrggwggwoobyygyygyrroowoowyggybbobb
78,U2 F0 ,rrrwwwwwwoowyrryrrbbbggggggoooyyyyyyyrroowoowgggbbbbbb
79,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
80,B1 U0 F0 R0 U2 B2 D0 L1 R1 D2 ,bgwwwobgobbrbrwgogorwogrowowoyyyygrrygyyogybgbyrbbrwwr
81,U0 F0 R0 U2 B2 D0 L1 R1 D2 ,yyywwobgobbbbrggoworwogrowowoyyyygwrggyrogrbgrrrybwbbw
82,F0 R0 U2 B2 D0 L1 R1 D2 ,bwygwyooyrrrbrggowbbbogrowowoyyyygwrorwrogrbgggyybwbbw
83,R0 U2 B2 D0 L1 R1 D2 ,bwygwyggworrorgyowoobwgborbgbryyygwrorwroorbyggyybwbbw
84,U2 B2 D0 L1 R1 D2 ,bwbgwbggbyooorrwgroorwgyorrgbbyyygwgorwroorbywgyybwybw
85,B2 D0 L1 R1 D2 ,bggbwgbwborworrwgrwgywgyorrgbbyyygwgyooroorbyoorybwybw
86,D0 L1 R1 D2 ,gwgbwgbwborrorrwgywgywgyorrgbbyyyggbrooroowbywbywbyroo
87,L1 R1 D2 ,gwgbwgbwborrorrorrwgywgywbygyggybbybroorooroowbywbywgy
88,R1 D2 ,wwgwwgwwborrorrorrggyggybbyyygyybyyboooooorrrwbbwbbwgg
89,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
90,D0 B2 U2 L1 B1 R1 D2 U0 R2 F2 ,rogbwrbgowyoorryogyygwgyrooggbyywogywrrwobwbwybbwbgrrb
91,B2 U2 L1 B1 R1 D2 U0 R2 F2 ,rogbwrbgowyoorrrooyygwgywbwoyggygywbwrrwobrrbybbwbgyog
92,U2 L1 B1 R1 D2 U0 R2 F2 ,bwybwrbgowyrorwrowyygwgywbwoyggyggororrroborbgoygbwbby
93,L1 B1 R1 D2 U0 R2 F2 ,ogbrwbywborrorwrowgoywgywbwoyggyggorwyrroborbyyggbwbby
94,B1 R1 D2 U0 R2 F2 ,ggbwwbwwborrorwrowooyggygbwyygwyggorrbbyorwroyyygbrbbo
95,R1 D2 U0 R2 F2 ,wyrwwbwwborgorgrobooyggygbwyygwygwwrgbboorrroyroybbygb
96,D2 U0 R2 F2 ,wyywwywwyggbrroooroorggbgbbyyywyywwwgbboorrrorrogbbggb
97,U0 R2 F2 ,wyywwywwyggbrrorrooorggbggbwwwyywyyygbbooroorrrogbbgbb
98,R2 F2 ,wwwwwyyyyrrorrorroggbggbggbwwwyywyyyoorooroorgbbgbbgbb
99,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
100,D2 L2 F1 B2 U2 F2 R0 U2 L1 F1 ,ryggwwyorbryorowrwbbyyggogbgrogybwogwyoworowyrbbybbrwg
101,L2 F1 B2 U2 F2 R0 U2 L1 F1 ,ryggwwyorbryoroowybbyyggrwggowbygorgwyoworwrwrbbybbogb
102,F1 B2 U2 F2 R0 U2 L1 F1 ,gygbwwoorbryoroowybbybggbwgrowgygyrgwrwrowoywrbrybyogb
103,B2 U2 F2 R0 U2 L1 F1 ,gygbwwboowryororwyyggbgwbbbwwwgygyrgwrrroooyorbrybyogb
104,U2 F2 R0 U2 L1 F1 ,grybwwboowroorrrwwyggbgwbbbwwwgyggygyrroooyyobgoybyrbr
105,F2 R0 U2 L1 F1 ,oobwwbyrgyrrorrrwwbgobgwbbbwwwgyggygwrooooyyoyggybyrbr
106,R0 U2 L1 F1 ,oobwwbwwworrorrowwbbbwgbogbgrygyggygwrroooyyyyggybyrbr
107,U2 L1 F1 ,oobwwbwwbooowrrwrrbbywggogggrrgyygyywrroooyyywggbbybbr
108,L1 F1 ,bwwbwwboowrrwrrwrrwggwggogggrrgyygyyooooooyyybbybbybbr
109,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
110,R1 L0 B0 D0 F1 B1 U1 D0 L0 R2 ,rgrrwryoboyywrbwrwgyyrgoobbgyogygwbowwrgobgyybobwbwgor
111,L0 B0 D0 F1 B1 U1 D0 L0 R2 ,rggrwwyobybwyrrowwgyrrgrobbgyygyowbbwwrgobgyyoobgbwoor
112,B0 D0 F1 B1 U1 D0 L0 R2 ,rggwwwbobybwyrrowwryrrgrybbgyyryoobbggwyowybroowgbgoog
113,D0 F1 B1 U1 D0 L0 R2 ,wrwwwwbobybbyrboworyrrgrybbgyyryogyyggwgowrbrogooboggw
114,F1 B1 U1 D0 L0 R2 ,wrwwwwbobybbyrbybbryrrgrrbrgrgyyyyoyggwgowggwogooboowo
115,B1 U1 D0 L0 R2 ,wrwwwwyyygbbrrbgbbrrrygbrrrwwwyyyyoyggbgooggbogooboowo
116,U1 D0 L0 R2 ,gggwwwyyygbwrrrgbwrrrygbrrrwwwyyybbbygboooygbooogbwooo
117,D0 L0 R2 ,gwygwygwyrrrrrrgbwygbygbrrrwwwyyybbbooooooygbgbwgbwooo
118,L0 R2 ,gwygwygwyrrrrrrrrrygbygbygbbywbywbywooooooooogbwgbwgbw
119,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
120,B1 R1 F1 D0 B1 F0 R0 L2 U1 F0 ,brgywwwwwbbogrrgyorrrygwrgwyoooybbwbwogrogrbgybogbyyoy
121,R1 F1 D0 B1 F0 R0 L2 U1 F0 ,rrwywwwwwbbbgrrgygrrrygwrgwyoooyborobogwogbbgoyybboygy
122,F1 D0 B1 F0 R0 L2 U1 F0 ,rryywbwwobrgbrybggrrwygwrgwyoroyworwbogwogbbgoyybboogy
123,D0 B1 F0 R0 L2 U1 F0 ,rryywbbbbrrgoryyggwwwrggryrgggoyworwboowowbbwoyybboogy
124,B1 F0 R0 L2 U1 F0 ,rryywbbbbrrgoryryrwwwrggbbwoogrygwwgboowowogyoyybboygg
125,F0 R0 L2 U1 F0 ,owbywbbbbrrrorrryywwwrggbbwoogrygrygwoowowggyyogybgoby
126,R0 L2 U1 F0 ,owbywbywobrrbrrbyybrwbgwwgwrorrygrygwoowoogggyogybgoby
127,L2 U1 F0 ,owwywwywwbbbyrryrrbrrbggwggrooryyryywoowoogggoogbbgbby
128,U1 F0 ,rwwrwwrwwbbbyrryrryrrggggggoooyyyyyygggoowoowoowbbbbbb
129,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
130,U0 F1 B2 U2 F2 R1 U1 F0 L1 D2 ,brbyworbgoywbrrrrbyywrgoygwbwggybgooyggbowooorgrybwwwy
131,F1 B2 U2 F2 R1 U1 F0 L1 D2 ,rybbwrgobrgrbrrrrboywrgoygwbwggybgooyywbowoooyggybwwwy
132,B2 U2 F2 R1 U1 F0 L1 D2 ,rybbwrrbrggrwrrbrbwowyggorywwogybgooyybboooogyggybwwwy
133,U2 F2 R1 U1 F0 L1 D2 ,oogbwrrbrggowrbbrywowyggorywwogybbyrbybroorogywwwbyggy
134,F2 R1 U1 F0 L1 D2 ,rbrrwbgoobybwrbbryywwyggorywwogybbyrggoroorogwowwbyggy
135,R1 U1 F0 L1 D2 ,rbrrwbowwgyborboryyroggywwyooggybbyrggbrowrobwowwbyggy
136,U1 F0 L1 D2 ,rbgrwwowwbbyyrrgooyrrggbwwwooogyybyyggbrowrobrowbbyggy
137,F0 L1 D2 ,gwwbwwrroyrryrrgooggbggbwwwooogyybyyrowrowrobbbybbyggy
138,L1 D2 ,gwwbwwbwwrrrrrrooowggwggwbbgyygyybyyroorooroobbybbyggy
139,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
140,R0 F2 B1 L1 F1 U1 R1 L1 B1 U0 ,bgyywbwrrboobryooggyyrgrrwwybbgywoorroorogyygbwwbbwwgg
141,F2 B1 L1 F1 U1 R1 L1 B1 U0 ,bgyywrwrwobborogyogybrgwrwrybwgyboobroorogyygrwwbbwygg
142,B1 L1 F1 U1 R1 L1 B1 U0 ,bgyywrwbygbbgrooyorwrwgrbygwrwgyboobrogrooyyorwwbbwygg
143,L1 F1 U1 R1 L1 B1 U0 ,yrrywrwbygbbgrgoyyrwrwgrbygwrwgybooboogooobyowwgwbgrby
144,F1 U1 R1 L1 B1 U0 ,rrrwwrbbygbbgrgoyywwrggroygyrwgybgobgooooyoobwwwwbyrby
145,U1 R1 L1 B1 U0 ,rrrwwrggowbbrrgyyyrrgwgywgooybgybgobgoyooboobwwwwbyrby
146,R1 L1 B1 U0 ,rrorwgrwgrrgrrgyyygoywgywgooybgybgobwwwooboobwbbwbyrby
147,L1 B1 U0 ,rrrrwwrwwggyrryrrygoowggwggoyygyygoowwwooboobbbbbbybby
148,B1 U0 ,grrwwwwwwggyrryrryoooggggggyyyyyyboowbbwoowoobbrbbrbbr
149,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
150,U1 F0 B1 D2 R2 F1 B2 L0 F0 B1 ,wgrowryyogggrrywwbrryygbogobogwybyywrwboooorwywggbbrbb
151,F0 B1 D2 R2 F1 B2 L0 F0 B1 ,rrogwywoyrryrrywwbrwbygbogobogwybyywywgoooorwggggbbrbb
152,B1 D2 R2 F1 B2 L0 F0 B1 ,rrogwywogwryoryywboyrggwobbwrrwybyywywboooorgggggbbrbb
153,D2 R2 F1 B2 L0 F0 B1 ,ooygwywogwrrorrywooyrggwobbwrrwybbyyywbyoowrggbbgbbggr
154,R2 F1 B2 L0 F0 B1 ,ooygwywogwrrorrwrgoyrggwggryybbywrrwywbyooywogbbgbbobb
155,F1 B2 L0 F0 B1 ,oobgwwwowgrwrrorrwoyoggggggyyybyyrrgywbyooyworbbwbbrbb
156,B2 L0 F0 B1 ,oobgwwgrryrwyroyrwoggyggoggboobyyrrgywwyooywwrbbwbbrbb
157,L0 F0 B1 ,grrgwwgrryryyryyryoggyggoggboobyyboowwwooowwwbbrbbwbbr
158,F0 B1 ,rrrwwwrrryryyryyrygggggggggoooyyyooowowwowwowbbbbbbbbb
159,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
160,F1 L1 B1 F0 U0 L2 F0 D1 B1 L0 ,yygrwrobybgybryogrbrobgobygrowwyygwwrwwoowoowrbbrbgggy
161,L1 B1 F0 U0 L2 F0 D1 B1 L0 ,yygrwrbbowgyoryrgroogrgybbbwwwwyygwwrwyoobooorbbrbgggy
162,B1 F0 U0 L2 F0 D1 B1 L0 ,oygrwrbbowgyoryrgrwogwgygbbywwgyybwwybowooroorbbrbrggy
163,F0 U0 L2 F0 D1 B1 L0 ,rwyrwrbbowgooryrggwogwgygbbywwgyyryybbowoowoobrybbgrrg
164,U0 L2 F0 D1 B1 L0 ,rwyrwrooobgobryogggwwbgobygrowgyyryybbywowwowbrybbgrrg
165,L2 F0 D1 B1 L0 ,orrowworybrybryoggbgobgobygrowgyyryygwwwowwowbbybbgrrg
166,F0 D1 B1 L0 ,rrrgwwrrybrybryoggggoggoyygoowoyyoyywowwowwwgbbbbbbrrb
167,D1 B1 L0 ,rrrgwwgwwrryrryyggyggygggooobboyyoyywoowoowwwbbbbbbrrb
168,B1 L0 ,rrrgwwgwwrryrryrrbyggyggyggbyybyyooowoowoogoobbbbbbwww
169,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
170,U0 D1 B1 R0 L0 U2 D2 F0 B1 R2 ,wbbowrwgbogroroobrgwywgwgwywbgryowggoyororryryybgbbyyb
171,D1 B1 R0 L0 U2 D2 F0 B1 R2 ,wowgwbbrbyyboroobrogrwgwgwywbgryowgggwyrorryroyogbbyyb
172,B1 R0 L0 U2 D2 F0 B1 R2 ,wowgwbbrbyyboroyybogrwgwobrgogbygwrwgwyrorgwyoyogbbryr
173,R0 L0 U2 D2 F0 B1 R2 ,grggwbbrbyyworoyywogrwgwobrgogbygbobwwyrorwwyobrybyogr
174,L0 U2 D2 F0 B1 R2 ,grrgwwbrryoyyrywowoggwggobbgoobyyboowwyrorwwybbrbbyggr
175,U2 D2 F0 B1 R2 ,rrrywwrrryoyyrywowggggggbbbooowyyooowrwwowyrybbbbbbggg
176,D2 F0 B1 R2 ,rrrwwyrrrwrwyrywowbbbgggbbbooowyyoooyoywowyrygggbbbggg
177,F0 B1 R2 ,rrrwwyrrrwrwyryyrybbbggggggoooyywoooyoywowwowgggbbbbbb
178,B1 R2 ,rrrwwywwyrrwrryrryggbggbggbyywyywoooyoowoowoogggbbbbbb
179,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
180,R2 F2 U0 D2 B0 L0 F0 D0 R1 L1 ,ggoowyyrowobwrgrygowgrgbbwbwgwyyryorrbggobbboyryybowwr
181,F2 U0 D2 B0 L0 F0 D0 R1 L1 ,ggwowryrrgyrgrwbowowwrgybwywgoyyyyoorbggobbbobrybbogwr
182,U0 D2 B0 L0 F0 D0 R1 L1 ,ggwowrogwoyrbrwgowywbygrwworryyyyyoorbbgogbbgbrybbogwr
183,D2 B0 L0 F0 D0 R1 L1 ,ooggwgwrwbrybrwgowoyrygrwworryyyyyooywbgogbbgrbbbbogwr
184,B0 L0 F0 D0 R1 L1 ,ooggwgwrwbrybrwbbgoyrygrgwrooyyyyyrrywbgoggowrbbbbowwo
185,L0 F0 D0 R1 L1 ,ywggwgwrwbrrbrrbbyoyrygrgwrooyyyyygggwboogoowwbrwbboob
186,F0 D0 R1 L1 ,bwgbwgrrwbrrbrrbbyyyrggrwwrooyyyygggoogoowwgbwbywbyooo
187,D0 R1 L1 ,bwgbwgbwgrrrrrrwbywgywgyrrrbbbyyygggoooooowgywbywbyooo
188,R1 L1 ,bwgbwgbwgrrrrrrrrrwgywgywgygybgybgybooooooooowbywbywby
189,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
190,L1 B2 F1 R2 D2 L1 B0 D1 R0 F1 ,yyrwwgwogwygorbgrgbwrwggbboywyyybbowbrrgogorryooybrobw
191,B2 F1 R2 D2 L1 B0 D1 R0 F1 ,byrwwgbogwygorbgrgywryggbbowwyryboowrgrrorbgoyowybwoby
192,F1 R2 D2 L1 B0 D1 R0 F1 ,woowwgbogwyborrgrrywryggbbowwyrybrybggrborggoybowbywoy
193,R2 D2 L1 B0 D1 R0 F1 ,woowwgwogyybwrrwrrrgowgbyybrrorybrybgggbooggbybowbywoy
194,D2 L1 B0 D1 R0 F1 ,woowwbwobrrwrrwbyyrgwwgwyyyrrorygryggggbooggbbbobbyooy
195,L1 B0 D1 R0 F1 ,woowwbwobrrwrrwggbrgwwgwooygyrgyrorrgggboobyybbobbyyyy
196,B0 D1 R0 F1 ,roowwboobrrwrrwggbggwggwooyyyryyrorrgoygoygbbbbwbbwyyw
197,D1 R0 F1 ,wwbwwboobrrrrrrggoggwggwooyyyryyrgggooyooyrbbybbybbwww
198,R0 F1 ,wwbwwboobrrrrrrwwwggwggwggorrgyygyygooyooyooyybbybbrbb
199,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
200,U0 B2 F2 U0 D0 F1 R2 B0 L2 D0 ,yowwwwbowrrryrygbroggggrwgwoyowyrgyygoyrowobbbbrobgbby
201,B2 F2 U0 D0 F1 R2 B0 L2 D0 ,bwyowowwwbbryrygbrrrrggrwgwoyowyrgyyoggrowobbgoyobgbby
202,F2 U0 D0 F1 R2 B0 L2 D0 ,yygowowwwbboyrrgborrrggrwgwoyowyrywbrggyowrbbybbgboyog
203,U0 D0 F1 R2 B0 L2 D0 ,yygowooyobbowrrgbowgwrggrrrwwwwyrywbrggyoyrbbybbgboyog
204,D0 F1 R2 B0 L2 D0 ,ooyywyoogybbwrrgbobborggrrrwwwwyrywbwgwyoyrbbrgggboyog
205,F1 R2 B0 L2 D0 ,ooyywyoogybbwrrrrrbborggrbbywwwywbrwwgwyoyyogrgggbogbo
206,R2 B0 L2 D0 ,ooyywyywrwbbwrryrrogbbgbbrrwygwywbrwwggyooyoorgggbogbo
207,B0 L2 D0 ,oogywwywwrryrrwbbwoggbggbrrwyywyybrrwggyooyoorggbbobbo
208,L2 D0 ,ywwywwywwrrrrrrbbboggbggbrrwyywyywyygggoooooobbrbbgoog
209,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
210,L1 D2 F0 L0 D2 B1 U1 L2 R1 B2 ,browwygrwbbborwyygryrbggwggryoryobowwgyoorrggywobbwoby
211,D2 F0 L0 D2 B1 U1 L2 R1 B2 ,rrobwywrwbbborwyygryrrggbggyyowyooowyrggogworywgbbwobb
212,F0 L0 D2 B1 U1 L2 R1 B2 ,rrobwywrwbbborwworryrrggobbwoooywoyyyrggogyygywgbbwbgg
213,L0 D2 B1 U1 L2 R1 B2 ,rrobwygggwbbrrwwororrbgybgrwoboywoyyyrwgooyyoywgbbwbgg
214,D2 B1 U1 L2 R1 B2 ,growwygggwbbrrwworrrrbgyggroobbywbyyygyyoroowywobbobgw
215,B1 U1 L2 R1 B2 ,growwygggwbbrrwoowrrrbgybgwyybwybbooygyyorworywobboggr
216,U1 L2 R1 B2 ,wyywwygggwbgrrrooorrrbgybgwyybwybwwbbgyoorooroorwbgybg
217,L2 R1 B2 ,yygywgwwgrrrrrrooobgybgybgwyybwybwwboorooroorwbgwbgybg
218,R1 B2 ,yygwwgwwgrrrrrroooggyggyggwyybyybwwbroorooroowbbwbbybb
219,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
220,R2 F2 D2 B2 R1 U1 L1 B1 D1 L2 ,yowwwbybboogbrogrrgwyygywrwoworygrwbogrbogyybrggybrwob
221,F2 D2 B2 R1 U1 L1 B1 D1 L2 ,yoowwgybbrrgorbgoogwwygywrrowwrybrwbogrbogyybwggybryob
222,D2 B2 R1 U1 L1 B1 D1 L2 ,yoowwgwwobrggrbroorrwygywwgbbyrybrwboggbooyyrwggybryob
